TRADE_DATE,Cal-26,Q1-26,Ene-26,Feb-26,Mar-26,Q2-26,Apr-26,May-26,Jun-26,Q3-26,Jul-26,Aug-26,Sep-26,Q4-26,Oct-26,Nov-26,Dic-26,Cal-27,Q1-27,Ene-27,Feb-27,Mar-27,Q2-27,Apr-27,May-27,Jun-27,Q3-27,Jul-27,Aug-27,Sep-27,Q4-27,Oct-27,Nov-27,Dic-27,Cal-28,Q1-28,Ene-28,Feb-28,Mar-28,Q2-28,Apr-28,May-28,Jun-28,Q3-28,Jul-28,Aug-28,Sep-28,Q4-28,Oct-28,Nov-28,Dic-28,Cal-29,Cal-30,Cal-31,Cal-32,Cal-33,Cal-34,Cal-35,Cal-36,Spot,ZONE
2021-09-21,42.25,,,,,,,,,,,,,,,,,34.89,,,,,,,,,,,,,,,,,32.89,,,,,,,,,,,,,,,,,31.52,31.16,,,,,,,150.26,PT
2021-09-22,42.25,,,,,,,,,,,,,,,,,34.89,,,,,,,,,,,,,,,,,32.89,,,,,,,,,,,,,,,,,31.52,31.16,,,,,,,175.39,PT
2021-09-23,42.25,,,,,,,,,,,,,,,,,34.89,,,,,,,,,,,,,,,,,32.89,,,,,,,,,,,,,,,,,31.52,31.16,,,,,,,165.19,PT
2021-09-24,43.0,,,,,,,,,,,,,,,,,34.89,,,,,,,,,,,,,,,,,32.89,,,,,,,,,,,,,,,,,31.52,31.16,,,,,,,172.97,PT
2021-09-27,43.4,,,,,,,,,,,,,,,,,35.09,,,,,,,,,,,,,,,,,32.99,,,,,,,,,,,,,,,,,31.52,31.16,,,,,,,174.68,PT
2021-09-28,43.4,,,,,,,,,,,,,,,,,35.09,,,,,,,,,,,,,,,,,32.99,,,,,,,,,,,,,,,,,31.52,31.16,,,,,,,182.71,PT
2021-09-29,43.4,,,,,,,,,,,,,,,,,35.09,,,,,,,,,,,,,,,,,32.99,,,,,,,,,,,,,,,,,31.52,31.16,,,,,,,189.9,PT
2021-09-30,43.4,,,,,,,,,,,,,,,,,35.09,,,,,,,,,,,,,,,,,32.99,,,,,,,,,,,,,,,,,31.52,31.16,,,,,,,189.83,PT
2021-10-01,43.25,,,,,,,,,,,,,,,,,35.09,,,,,,,,,,,,,,,,,32.99,,,,,,,,,,,,,,,,,31.52,31.16,,,,,,,216.01,PT
2021-10-04,43.5,,,,,,,,,,,,,,,,,35.34,,,,,,,,,,,,,,,,,33.24,,,,,,,,,,,,,,,,,31.77,31.41,,,,,,,186.46,PT
2021-10-05,51.25,,,,,,,,,,,,,,,,,43.09,,,,,,,,,,,,,,,,,40.99,,,,,,,,,,,,,,,,,39.52,39.16,,,,,,,203.68,PT
2021-10-06,49.5,,,,,,,,,,,,,,,,,42.47,,,,,,,,,,,,,,,,,39.24,,,,,,,,,,,,,,,,,37.77,37.41,,,,,,,228.59,PT
2021-10-07,49.0,,,,,,,,,,,,,,,,,41.97,,,,,,,,,,,,,,,,,38.74,,,,,,,,,,,,,,,,,37.27,36.91,,,,,,,288.53,PT
2021-10-08,49.0,,,,,,,,,,,,,,,,,41.97,,,,,,,,,,,,,,,,,38.74,,,,,,,,,,,,,,,,,37.27,36.91,,,,,,,229.2,PT
2021-10-11,48.75,,,,,,,,,,,,,,,,,41.72,,,,,,,,,,,,,,,,,38.49,,,,,,,,,,,,,,,,,37.02,36.66,,,,,,,184.48,PT
2021-10-12,47.25,,,,,,,,,,,,,,,,,39.72,,,,,,,,,,,,,,,,,36.49,,,,,,,,,,,,,,,,,35.02,34.66,,,,,,,184.74,PT
2021-10-13,47.0,,,,,,,,,,,,,,,,,39.47,,,,,,,,,,,,,,,,,36.24,,,,,,,,,,,,,,,,,34.77,34.41,,,,,,,185.74,PT
2021-10-14,47.45,,,,,,,,,,,,,,,,,39.47,,,,,,,,,,,,,,,,,36.24,,,,,,,,,,,,,,,,,34.77,34.41,,,,,,,215.63,PT
2021-10-15,47.45,,,,,,,,,,,,,,,,,39.47,,,,,,,,,,,,,,,,,36.24,,,,,,,,,,,,,,,,,34.77,34.41,,,,,,,231.82,PT
2021-10-18,47.5,,,,,,,,,,,,,,,,,39.47,,,,,,,,,,,,,,,,,36.24,,,,,,,,,,,,,,,,,34.77,34.41,,,,,,,227.45,PT
2021-10-19,47.8,,,,,,,,,,,,,,,,,39.77,,,,,,,,,,,,,,,,,36.54,,,,,,,,,,,,,,,,,35.07,34.71,,,,,,,207.14,PT
2021-10-20,47.8,,,,,,,,,,,,,,,,,39.77,,,,,,,,,,,,,,,,,36.54,,,,,,,,,,,,,,,,,35.07,34.71,,,,,,,201.4,PT
2021-10-21,47.8,,,,,,,,,,,,,,,,,39.77,,,,,,,,,,,,,,,,,36.54,,,,,,,,,,,,,,,,,35.07,34.71,,,,,,,207.92,PT
2021-10-22,47.8,,,,,,,,,,,,,,,,,39.77,,,,,,,,,,,,,,,,,36.54,,,,,,,,,,,,,,,,,35.07,34.71,,,,,,,203.54,PT
2021-10-25,47.8,,,,,,,,,,,,,,,,,39.77,,,,,,,,,,,,,,,,,36.54,,,,,,,,,,,,,,,,,35.07,34.71,,,,,,,225.36,PT
2021-10-26,47.5,,,,,,,,,,,,,,,,,39.47,,,,,,,,,,,,,,,,,36.24,,,,,,,,,,,,,,,,,34.77,34.41,,,,,,,215.83,PT
2021-10-27,47.5,,,,,,,,,,,,,,,,,39.47,,,,,,,,,,,,,,,,,36.24,,,,,,,,,,,,,,,,,34.77,34.41,,,,,,,226.15,PT
2021-10-28,47.5,,,,,,,,,,,,,,,,,39.47,,,,,,,,,,,,,,,,,36.24,,,,,,,,,,,,,,,,,34.77,34.41,,,,,,,205.05,PT
2021-10-29,45.84,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,35.25,,,,,,,,,,,,,,,,,33.56,33.19,,,,,,,175.83,PT
2021-11-01,45.84,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,35.25,,,,,,,,,,,,,,,,,33.56,33.19,,,,,,,91.2,PT
2021-11-02,45.84,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,35.25,,,,,,,,,,,,,,,,,33.56,33.19,,,,,,,145.95,PT
2021-11-03,46.46,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,35.25,,,,,,,,,,,,,,,,,33.56,33.19,,,,,,,154.29,PT
2021-11-04,46.46,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,35.25,,,,,,,,,,,,,,,,,33.56,33.19,,,,,,,171.91,PT
2021-11-05,44.0,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,35.25,,,,,,,,,,,,,,,,,33.56,33.19,,,,,,,171.45,PT
2021-11-08,44.75,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,35.25,,,,,,,,,,,,,,,,,33.56,33.19,,,,,,,167.67,PT
2021-11-09,44.75,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,35.25,,,,,,,,,,,,,,,,,33.56,33.19,,,,,,,178.45,PT
2021-11-10,44.75,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,35.25,,,,,,,,,,,,,,,,,33.56,33.19,,,,,,,199.28,PT
2021-11-11,44.92,,,,,,,,,,,,,,,,,38.17,,,,,,,,,,,,,,,,,35.42,,,,,,,,,,,,,,,,,33.73,33.36,,,,,,,183.21,PT
2021-11-12,46.5,,,,,,,,,,,,,,,,,38.17,,,,,,,,,,,,,,,,,35.42,,,,,,,,,,,,,,,,,33.73,33.36,,,,,,,185.02,PT
2021-11-15,46.5,,,,,,,,,,,,,,,,,38.17,,,,,,,,,,,,,,,,,35.42,,,,,,,,,,,,,,,,,33.73,33.36,,,,,,,180.88,PT
2021-11-16,46.75,,,,,,,,,,,,,,,,,39.19,,,,,,,,,,,,,,,,,36.44,,,,,,,,,,,,,,,,,34.75,34.38,,,,,,,194.23,PT
2021-11-17,47.25,,,,,,,,,,,,,,,,,39.69,,,,,,,,,,,,,,,,,36.94,,,,,,,,,,,,,,,,,35.25,34.88,,,,,,,194.84,PT
2021-11-18,47.0,,,,,,,,,,,,,,,,,40.29,,,,,,,,,,,,,,,,,37.54,,,,,,,,,,,,,,,,,35.85,35.48,,,,,,,225.12,PT
2021-11-19,47.0,,,,,,,,,,,,,,,,,40.29,,,,,,,,,,,,,,,,,37.54,,,,,,,,,,,,,,,,,35.85,35.48,,,,,,,228.47,PT
2021-11-22,47.0,,,,,,,,,,,,,,,,,40.29,,,,,,,,,,,,,,,,,37.54,,,,,,,,,,,,,,,,,35.85,35.48,,,,,,,236.51,PT
2021-11-23,47.35,,,,,,,,,,,,,,,,,40.64,,,,,,,,,,,,,,,,,37.89,,,,,,,,,,,,,,,,,36.2,35.83,,,,,,,225.58,PT
2021-11-24,47.35,,,,,,,,,,,,,,,,,40.94,,,,,,,,,,,,,,,,,37.89,,,,,,,,,,,,,,,,,36.2,35.83,,,,,,,225.7,PT
2021-11-25,47.35,,,,,,,,,,,,,,,,,41.19,,,,,,,,,,,,,,,,,37.89,,,,,,,,,,,,,,,,,36.2,35.83,,,,,,,228.42,PT
2021-11-26,47.35,,,,,,,,,,,,,,,,,41.19,,,,,,,,,,,,,,,,,37.89,,,,,,,,,,,,,,,,,36.2,35.83,,,,,,,227.59,PT
2021-11-29,47.35,,,,,,,,,,,,,,,,,41.19,,,,,,,,,,,,,,,,,37.89,,,,,,,,,,,,,,,,,36.2,35.83,,,,,,,215,PT
2021-11-30,47.0,,,,,,,,,,,,,,,,,40.84,,,,,,,,,,,,,,,,,37.54,,,,,,,,,,,,,,,,,35.85,35.48,,,,,,,277.55,PT
2021-12-01,46.8,,,,,,,,,,,,,,,,,40.64,,,,,,,,,,,,,,,,,37.34,,,,,,,,,,,,,,,,,35.65,35.28,,,,,,,247.21,PT
2021-12-02,47.0,,,,,,,,,,,,,,,,,40.84,,,,,,,,,,,,,,,,,37.54,,,,,,,,,,,,,,,,,35.85,35.48,,,,,,,220.66,PT
2021-12-03,47.0,,,,,,,,,,,,,,,,,40.84,,,,,,,,,,,,,,,,,37.54,,,,,,,,,,,,,,,,,35.85,35.48,,,,,,,226.15,PT
2021-12-06,47.0,,,,,,,,,,,,,,,,,40.84,,,,,,,,,,,,,,,,,37.54,,,,,,,,,,,,,,,,,35.85,35.48,,,,,,,212.24,PT
2021-12-07,47.0,,,,,,,,,,,,,,,,,40.84,,,,,,,,,,,,,,,,,37.54,,,,,,,,,,,,,,,,,35.85,35.48,,,,,,,211.81,PT
2021-12-08,46.5,,,,,,,,,,,,,,,,,40.84,,,,,,,,,,,,,,,,,37.54,,,,,,,,,,,,,,,,,35.85,35.48,,,,,,,108.73,PT
2021-12-09,46.5,,,,,,,,,,,,,,,,,40.84,,,,,,,,,,,,,,,,,37.54,,,,,,,,,,,,,,,,,35.85,35.48,,,,,,,216.74,PT
2021-12-10,46.0,,,,,,,,,,,,,,,,,40.84,,,,,,,,,,,,,,,,,37.54,,,,,,,,,,,,,,,,,35.85,35.48,,,,,,,208.41,PT
2021-12-13,46.0,,,,,,,,,,,,,,,,,41.39,,,,,,,,,,,,,,,,,38.09,,,,,,,,,,,,,,,,,36.4,36.03,,,,,,,268.21,PT
2021-12-14,46.0,,,,,,,,,,,,,,,,,41.39,,,,,,,,,,,,,,,,,38.09,,,,,,,,,,,,,,,,,36.4,36.03,,,,,,,287.78,PT
2021-12-15,46.0,,,,,,,,,,,,,,,,,41.39,,,,,,,,,,,,,,,,,38.09,,,,,,,,,,,,,,,,,36.4,36.03,,,,,,,291.73,PT
2021-12-16,45.75,,,,,,,,,,,,,,,,,41.14,,,,,,,,,,,,,,,,,37.84,,,,,,,,,,,,,,,,,36.15,35.78,,,,,,,302.48,PT
2021-12-17,47.13,,,,,,,,,,,,,,,,,41.14,,,,,,,,,,,,,,,,,37.84,,,,,,,,,,,,,,,,,36.15,35.78,,,,,,,309.2,PT
2021-12-20,47.5,,,,,,,,,,,,,,,,,41.14,,,,,,,,,,,,,,,,,37.84,,,,,,,,,,,,,,,,,36.15,35.78,,,,,,,339.84,PT
2021-12-21,49.85,,,,,,,,,,,,,,,,,42.06,,,,,,,,,,,,,,,,,38.2,,,,,,,,,,,,,,,,,36.51,36.14,,,,,,,327.38,PT
2021-12-22,49.5,,,,,,,,,,,,,,,,,42.06,,,,,,,,,,,,,,,,,38.2,,,,,,,,,,,,,,,,,36.51,36.14,,,,,,,360.02,PT
2021-12-23,48.0,,,,,,,,,,,,,,,,,42.06,,,,,,,,,,,,,,,,,38.2,,,,,,,,,,,,,,,,,36.51,36.14,,,,,,,383.67,PT
2021-12-24,48.0,,,,,,,,,,,,,,,,,42.06,,,,,,,,,,,,,,,,,38.2,,,,,,,,,,,,,,,,,36.51,36.14,,,,,,,311.02,PT
2021-12-27,47.0,,,,,,,,,,,,,,,,,42.06,,,,,,,,,,,,,,,,,38.2,,,,,,,,,,,,,,,,,36.51,36.14,,,,,,,96.1,PT
2021-12-28,47.93,,,,,,,,,,,,,,,,,42.06,,,,,,,,,,,,,,,,,38.2,,,,,,,,,,,,,,,,,36.51,36.14,,,,,,,104.88,PT
2021-12-29,47.8,,,,,,,,,,,,,,,,,42.06,,,,,,,,,,,,,,,,,38.2,,,,,,,,,,,,,,,,,36.51,36.14,,,,,,,181.09,PT
2021-12-30,47.38,,,,,,,,,,,,,,,,,42.06,,,,,,,,,,,,,,,,,38.2,,,,,,,,,,,,,,,,,36.51,36.14,,,,,,,200.68,PT
2021-12-31,47.38,,,,,,,,,,,,,,,,,42.06,,,,,,,,,,,,,,,,,38.2,,,,,,,,,,,,,,,,,36.51,36.14,,,,,,,140.82,PT
2022-01-03,47.38,,,,,,,,,,,,,,,,,42.06,,,,,,,,,,,,,,,,,38.2,,,,,,,,,,,,,,,,,36.51,36.14,,,,,,,150.5,PT
2022-01-04,47.38,,,,,,,,,,,,,,,,,42.06,,,,,,,,,,,,,,,,,38.2,,,,,,,,,,,,,,,,,36.51,36.14,,,,,,,152.47,PT
2022-01-05,47.38,,,,,,,,,,,,,,,,,42.06,,,,,,,,,,,,,,,,,38.2,,,,,,,,,,,,,,,,,36.51,36.14,,,,,,,180.99,PT
2022-01-06,47.38,,,,,,,,,,,,,,,,,42.06,,,,,,,,,,,,,,,,,38.2,,,,,,,,,,,,,,,,,36.51,36.14,,,,,,,212.98,PT
2022-01-07,46.75,,,,,,,,,,,,,,,,,42.06,,,,,,,,,,,,,,,,,38.2,,,,,,,,,,,,,,,,,36.51,36.14,,,,,,,215.86,PT
2022-01-10,46.5,,,,,,,,,,,,,,,,,42.06,,,,,,,,,,,,,,,,,38.2,,,,,,,,,,,,,,,,,36.51,36.14,,,,,,,217.26,PT
2022-01-11,46.75,,,,,,,,,,,,,,,,,42.06,,,,,,,,,,,,,,,,,38.2,,,,,,,,,,,,,,,,,36.51,36.14,,,,,,,223.16,PT
2022-01-12,46.0,,,,,,,,,,,,,,,,,41.31,,,,,,,,,,,,,,,,,37.45,,,,,,,,,,,,,,,,,36.51,36.14,,,,,,,206.07,PT
2022-01-13,46.0,,,,,,,,,,,,,,,,,41.31,,,,,,,,,,,,,,,,,37.45,,,,,,,,,,,,,,,,,36.51,36.14,,,,,,,215.11,PT
2022-01-14,46.0,,,,,,,,,,,,,,,,,41.31,,,,,,,,,,,,,,,,,37.45,,,,,,,,,,,,,,,,,36.51,36.14,,,,,,,202.95,PT
2022-01-17,46.0,,,,,,,,,,,,,,,,,41.31,,,,,,,,,,,,,,,,,37.45,,,,,,,,,,,,,,,,,36.51,36.14,,,,,,,244.67,PT
2022-01-18,46.0,,,,,,,,,,,,,,,,,41.31,,,,,,,,,,,,,,,,,37.45,,,,,,,,,,,,,,,,,36.51,36.14,,,,,,,222.73,PT
2022-01-19,46.38,,,,,,,,,,,,,,,,,41.31,,,,,,,,,,,,,,,,,37.45,,,,,,,,,,,,,,,,,36.51,36.14,,,,,,,213.16,PT
2022-01-20,46.25,,,,,,,,,,,,,,,,,41.31,,,,,,,,,,,,,,,,,37.45,,,,,,,,,,,,,,,,,36.51,36.14,,,,,,,190.64,PT
2022-01-21,46.25,,,,,,,,,,,,,,,,,41.31,,,,,,,,,,,,,,,,,37.45,,,,,,,,,,,,,,,,,36.51,36.14,,,,,,,179.09,PT
2022-01-24,46.25,,,,,,,,,,,,,,,,,41.31,,,,,,,,,,,,,,,,,37.45,,,,,,,,,,,,,,,,,36.51,36.14,,,,,,,227,PT
2022-01-25,46.0,,,,,,,,,,,,,,,,,41.31,,,,,,,,,,,,,,,,,37.45,,,,,,,,,,,,,,,,,36.51,36.14,,,,,,,224.24,PT
2022-01-26,46.0,,,,,,,,,,,,,,,,,41.31,,,,,,,,,,,,,,,,,37.45,,,,,,,,,,,,,,,,,36.51,36.14,,,,,,,236.77,PT
2022-01-27,46.0,,,,,,,,,,,,,,,,,41.31,,,,,,,,,,,,,,,,,37.45,,,,,,,,,,,,,,,,,36.51,36.14,,,,,,,232.5,PT
2022-01-28,46.0,,,,,,,,,,,,,,,,,41.31,,,,,,,,,,,,,,,,,37.45,,,,,,,,,,,,,,,,,36.51,36.14,,,,,,,224.59,PT
2022-01-31,46.0,,,,,,,,,,,,,,,,,41.31,,,,,,,,,,,,,,,,,37.45,,,,,,,,,,,,,,,,,36.51,36.14,,,,,,,223.95,PT
2022-02-01,46.75,,,,,,,,,,,,,,,,,42.63,,,,,,,,,,,,,,,,,37.45,,,,,,,,,,,,,,,,,36.51,36.14,,,,,,,206.54,PT
2022-02-02,46.75,,,,,,,,,,,,,,,,,42.63,,,,,,,,,,,,,,,,,37.45,,,,,,,,,,,,,,,,,36.51,36.14,,,,,,,210.18,PT
2022-02-03,46.75,,,,,,,,,,,,,,,,,42.63,,,,,,,,,,,,,,,,,37.45,,,,,,,,,,,,,,,,,36.51,36.14,,,,,,,207.89,PT
2022-02-04,47.0,,,,,,,,,,,,,,,,,42.88,,,,,,,,,,,,,,,,,37.7,,,,,,,,,,,,,,,,,36.76,36.39,,,,,,,197.03,PT
2022-02-07,50.0,,,,,,,,,,,,,,,,,44.96,,,,,,,,,,,,,,,,,39.87,,,,,,,,,,,,,,,,,36.76,36.39,,,,,,,206.46,PT
2022-02-08,51.5,,,,,,,,,,,,,,,,,47.04,,,,,,,,,,,,,,,,,41.95,,,,,,,,,,,,,,,,,38.84,38.47,,,,,,,203.7,PT
2022-02-09,52.0,,,,,,,,,,,,,,,,,47.54,,,,,,,,,,,,,,,,,42.45,,,,,,,,,,,,,,,,,39.34,38.97,,,,,,,210.52,PT
2022-02-10,51.94,,,,,,,,,,,,,,,,,47.54,,,,,,,,,,,,,,,,,42.45,,,,,,,,,,,,,,,,,39.34,38.97,,,,,,,209.13,PT
2022-02-11,51.75,,,,,,,,,,,,,,,,,47.54,,,,,,,,,,,,,,,,,42.45,,,,,,,,,,,,,,,,,39.34,38.97,,,,,,,196.49,PT
2022-02-14,51.75,,,,,,,,,,,,,,,,,47.54,,,,,,,,,,,,,,,,,42.45,,,,,,,,,,,,,,,,,39.34,38.97,,,,,,,183.32,PT
2022-02-15,51.38,,,,,,,,,,,,,,,,,47.9,,,,,,,,,,,,,,,,,42.81,,,,,,,,,,,,,,,,,39.7,39.33,,,,,,,199.94,PT
2022-02-16,52.0,,,,,,,,,,,,,,,,,48.97,,,,,,,,,,,,,,,,,43.88,,,,,,,,,,,,,,,,,40.77,40.4,,,,,,,178.14,PT
2022-02-17,52.23,,,,,,,,,,,,,,,,,49.2,,,,,,,,,,,,,,,,,44.11,,,,,,,,,,,,,,,,,41.0,40.63,,,,,,,168.34,PT
2022-02-18,52.0,,,,,,,,,,,,,,,,,48.97,,,,,,,,,,,,,,,,,43.88,,,,,,,,,,,,,,,,,40.77,40.4,,,,,,,184.26,PT
2022-02-21,51.88,,,,,,,,,,,,,,,,,49.42,,,,,,,,,,,,,,,,,44.33,,,,,,,,,,,,,,,,,41.22,40.85,,,,,,,186.38,PT
2022-02-22,51.5,,,,,,,,,,,,,,,,,49.04,,,,,,,,,,,,,,,,,43.95,,,,,,,,,,,,,,,,,40.84,40.47,,,,,,,180.52,PT
2022-02-23,52.15,,,,,,,,,,,,,,,,,48.67,,,,,,,,,,,,,,,,,43.62,,,,,,,,,,,,,,,,,40.53,40.16,,,,,,,195.86,PT
2022-02-24,52.15,,,,,,,,,,,,,,,,,48.67,,,,,,,,,,,,,,,,,43.62,,,,,,,,,,,,,,,,,40.53,40.16,,,,,,,205.6,PT
2022-02-25,51.0,,,,,,,,,,,,,,,,,48.67,,,,,,,,,,,,,,,,,43.62,,,,,,,,,,,,,,,,,40.53,40.16,,,,,,,240.13,PT
2022-02-28,51.0,,,,,,,,,,,,,,,,,48.67,,,,,,,,,,,,,,,,,43.62,,,,,,,,,,,,,,,,,40.53,40.16,,,,,,,277.78,PT
2022-03-01,50.66,,,,,,,,,,,,,,,,,48.33,,,,,,,,,,,,,,,,,43.28,,,,,,,,,,,,,,,,,40.19,39.82,,,,,,,258.66,PT
2022-03-02,50.5,,,,,,,,,,,,,,,,,48.17,,,,,,,,,,,,,,,,,43.12,,,,,,,,,,,,,,,,,40.03,39.66,,,,,,,254.03,PT
2022-03-03,50.5,,,,,,,,,,,,,,,,,48.04,,,,,,,,,,,,,,,,,42.99,,,,,,,,,,,,,,,,,39.9,39.53,,,,,,,341.06,PT
2022-03-04,50.75,,,,,,,,,,,,,,,,,48.04,,,,,,,,,,,,,,,,,42.99,,,,,,,,,,,,,,,,,39.9,39.53,,,,,,,340.7,PT
2022-03-07,51.0,,,,,,,,,,,,,,,,,48.04,,,,,,,,,,,,,,,,,42.99,,,,,,,,,,,,,,,,,39.9,39.53,,,,,,,442.54,PT
2022-03-08,51.75,,,,,,,,,,,,,,,,,50.04,,,,,,,,,,,,,,,,,44.99,,,,,,,,,,,,,,,,,41.9,41.53,,,,,,,542.78,PT
2022-03-09,50.75,,,,,,,,,,,,,,,,,49.04,,,,,,,,,,,,,,,,,44.99,,,,,,,,,,,,,,,,,41.9,41.53,,,,,,,472.97,PT
2022-03-10,50.25,,,,,,,,,,,,,,,,,47.54,,,,,,,,,,,,,,,,,43.49,,,,,,,,,,,,,,,,,40.4,40.03,,,,,,,369.75,PT
2022-03-11,49.69,,,,,,,,,,,,,,,,,46.98,,,,,,,,,,,,,,,,,42.93,,,,,,,,,,,,,,,,,39.84,39.47,,,,,,,284.58,PT
2022-03-14,51.0,,,,,,,,,,,,,,,,,48.04,,,,,,,,,,,,,,,,,43.99,,,,,,,,,,,,,,,,,40.9,40.53,,,,,,,251.7,PT
2022-03-15,50.56,,,,,,,,,,,,,,,,,47.19,,,,,,,,,,,,,,,,,43.14,,,,,,,,,,,,,,,,,40.05,39.68,,,,,,,249.66,PT
2022-03-16,50.15,,,,,,,,,,,,,,,,,46.78,,,,,,,,,,,,,,,,,42.73,,,,,,,,,,,,,,,,,39.64,39.27,,,,,,,263.65,PT
2022-03-17,50.15,,,,,,,,,,,,,,,,,46.78,,,,,,,,,,,,,,,,,42.73,,,,,,,,,,,,,,,,,39.64,39.27,,,,,,,217.13,PT
2022-03-18,50.15,,,,,,,,,,,,,,,,,46.78,,,,,,,,,,,,,,,,,42.73,,,,,,,,,,,,,,,,,39.64,39.27,,,,,,,232.28,PT
2022-03-21,50.0,,,,,,,,,,,,,,,,,46.63,,,,,,,,,,,,,,,,,42.58,,,,,,,,,,,,,,,,,39.49,39.12,,,,,,,229.71,PT
2022-03-22,50.0,,,,,,,,,,,,,,,,,46.63,,,,,,,,,,,,,,,,,42.58,,,,,,,,,,,,,,,,,39.49,39.12,,,,,,,226.14,PT
2022-03-23,50.0,,,,,,,,,,,,,,,,,46.63,,,,,,,,,,,,,,,,,42.58,,,,,,,,,,,,,,,,,39.49,39.12,,,,,,,212.44,PT
2022-03-24,50.87,,,,,,,,,,,,,,,,,47.44,,,,,,,,,,,,,,,,,43.32,,,,,,,,,,,,,,,,,40.17,39.8,,,,,,,225.71,PT
2022-03-25,50.5,,,,,,,,,,,,,,,,,47.44,,,,,,,,,,,,,,,,,43.32,,,,,,,,,,,,,,,,,40.17,39.8,,,,,,,262.84,PT
2022-03-28,51.0,,,,,,,,,,,,,,,,,47.94,,,,,,,,,,,,,,,,,43.82,,,,,,,,,,,,,,,,,40.67,40.3,,,,,,,231.72,PT
2022-03-29,52.0,,,,,,,,,,,,,,,,,48.94,,,,,,,,,,,,,,,,,44.82,,,,,,,,,,,,,,,,,41.67,41.3,,,,,,,248.1,PT
2022-03-30,52.0,,,,,,,,,,,,,,,,,48.94,,,,,,,,,,,,,,,,,44.82,,,,,,,,,,,,,,,,,41.67,41.3,,,,,,,255.81,PT
2022-03-31,52.0,,,,,,,,,,,,,,,,,48.94,,,,,,,,,,,,,,,,,44.82,,,,,,,,,,,,,,,,,41.67,41.3,,,,,,,239.37,PT
2022-04-01,52.85,,,,,,,,,,,,,,,,,49.79,,,,,,,,,,,,,,,,,45.67,,,,,,,,,,,,,,,,,42.52,42.15,,,,,,,224.75,PT
2022-04-04,52.85,,,,,,,,,,,,,,,,,49.79,,,,,,,,,,,,,,,,,45.67,,,,,,,,,,,,,,,,,42.52,42.15,,,,,,,251.41,PT
2022-04-05,52.0,,,,,,,,,,,,,,,,,49.04,,,,,,,,,,,,,,,,,44.92,,,,,,,,,,,,,,,,,41.77,41.4,,,,,,,265.02,PT
2022-04-06,53.0,,,,,,,,,,,,,,,,,48.04,,,,,,,,,,,,,,,,,44.92,,,,,,,,,,,,,,,,,41.77,41.4,,,,,,,254.99,PT
2022-04-07,53.0,,,,,,,,,,,,,,,,,49.04,,,,,,,,,,,,,,,,,45.29,,,,,,,,,,,,,,,,,42.14,41.77,,,,,,,214.79,PT
2022-04-08,54.0,,,,,,,,,,,,,,,,,47.67,,,,,,,,,,,,,,,,,43.29,,,,,,,,,,,,,,,,,43.29,41.77,,,,,,,154.7,PT
2022-04-11,54.0,,,,,,,,,,,,,,,,,47.67,,,,,,,,,,,,,,,,,45.29,,,,,,,,,,,,,,,,,43.29,41.77,,,,,,,163.13,PT
2022-04-12,53.0,,,,,,,,,,,,,,,,,48.1,,,,,,,,,,,,,,,,,45.29,,,,,,,,,,,,,,,,,43.29,41.77,,,,,,,237.3,PT
2022-04-13,53.05,,,,,,,,,,,,,,,,,48.15,,,,,,,,,,,,,,,,,45.34,,,,,,,,,,,,,,,,,43.34,41.82,,,,,,,229.44,PT
2022-04-14,52.55,,,,,,,,,,,,,,,,,47.65,,,,,,,,,,,,,,,,,44.84,,,,,,,,,,,,,,,,,42.84,41.32,,,,,,,220.76,PT
2022-04-19,52.0,,,,,,,,,,,,,,,,,47.65,,,,,,,,,,,,,,,,,44.84,,,,,,,,,,,,,,,,,42.84,41.32,,,,,,,112.12,PT
2022-04-20,53.13,,,,,,,,,,,,,,,,,48.04,,,,,,,,,,,,,,,,,45.23,,,,,,,,,,,,,,,,,43.23,41.71,,,,,,,85.19,PT
2022-04-21,53.28,,,,,,,,,,,,,,,,,48.07,,,,,,,,,,,,,,,,,45.26,,,,,,,,,,,,,,,,,43.26,41.74,,,,,,,161.72,PT
2022-04-22,53.5,,,,,,,,,,,,,,,,,48.29,,,,,,,,,,,,,,,,,45.48,,,,,,,,,,,,,,,,,43.48,41.96,,,,,,,207.77,PT
2022-04-25,55.12,,,,,,,,,,,,,,,,,48.29,,,,,,,,,,,,,,,,,45.48,,,,,,,,,,,,,,,,,43.48,41.96,,,,,,,224.64,PT
2022-04-26,54.75,,,,,,,,,,,,,,,,,47.92,,,,,,,,,,,,,,,,,45.11,,,,,,,,,,,,,,,,,43.11,41.59,,,,,,,233.78,PT
